;_11MKA01CE003S_XQ01;_12MKA01CE003S_XQ01;_10MKA01CE003A_XQ01;_11MKA01CE004_XQ01;_12MKA01CE004_XQ01;_10MKA01CE004_XQ01;_10CJA00DU001_ZQ02HW;Potencia_Corrigida_UG01;Potencia_Corrigida_UG02;Potencia_Corrigida_UG03;_11MBA10EU001A_XQ01;_11MBA10EU001H_XQ01;_11MBA10EU001L_XQ01;_11MBA10EU002A_ZQ01;_11MBA10EU006_ZQ01;_12MBA10EU001A_XQ01;_12MBA10EU001H_XQ01;_12MBA10EU001L_XQ01;_12MBA10EU002A_ZQ01;_12MBA10EU006_ZQ01;_00GCL01CL001_XQ01;_00GDL01CL001_XQ01;_00GNK26CL001_XQ01;_00GCR10CL001_XQ01;_00QCKL01CL001_XQ01;_00QCJ01CL001_XQ01;_00QCL01CL001_XQ01;_00QCG01CL001_XQ01CM;_11MBA10CT121S_XQ01;_11MBA10CT123S_XQ01;_11MBA10CT125S_XQ01;_12MBA10CT121S_XQ01;_12MBA10CT123S_XQ01;_12MBA10CT125S_XQ01;_10LBA20FP004_XQ01;_10LBC40CP001_XQ01;_10LBB50FP004_XQ01;_10LBA90FP004_XQ01;_10LBA20FT007A_XQ01;_10LBC40CT001A_XQ01;_10LBB50FT007A_XQ01;_10LBA90CT001A_XQ01;_10MAG10CP002_XQ01;_10MAG10CP003_XQ01;_10MAG10CP004_XQ01;_11BAT01CT001_XQ01HW;_11BAT01CT002_XQ01HW;_11BBT01CT001_XQ01HW;_11BBT01CT002_XQ01HW;_12BAT01CT001_XQ01HW;_12BAT01CT002_XQ01HW;_12BBT01CT001_XQ01HW;_12BBT01CT002_XQ01HW;_10BAT01CT001_XQ01HW;_10BAT01CT002_XQ01HW;HR11;HR12;Heat_Rate_Maua3;_11QUB23CQ002_XQ01HW;_11QUB32CQ002_XQ01HW;_11QUB21CQ002_XQ01HW;_12QUB23CQ002_XQ01HW;_12QUB32CQ002_XQ01HW;_12QUB21CQ002_XQ01HW;_11MBY10EE903_ZQ01;_11MBY10EE913_ZQ30;_11MBY10EE913_ZQ40;_12MBY10EE903_ZQ01;_12MBY10EE913_ZQ30;_12MBY10EE913_ZQ40;_10MAY40EP801_XQ01;_10MAY40EP801_XQ10;_10MAY40EP801_XQ20;_11MBA10CT183S_XQ99;_11MBL05CP003S_XQ01;_11MBL15EG901_ZQ10;_11MBP30CP001S_XQ01;_11MBP30CT001S_OUT;_11MBP10CP003S_XQ01;_11MBP10CT003S_ZQ01;_12MBA10CT183S_XQ99;_12MBL05CP003S_XQ01;_12MBL15EG901_ZQ10;_12MBP30CP001S_XQ01;_12MBP30CT001S_OUT;_12MBP10CP003S_XQ01;_12MBP10CT003S_ZQ01;_11MBA10CP003S_XQ01;_11MBH40CT003S_XQ02;_11MBA10CG002S_XQ01;eficiencia_adiabatica_ug1;_12MBA10CP003S_XQ01;_12MBH40CT003S_XQ01;_12MBA10CG002S_XQ01;eficiencia_adiabatica_ug2
2022-05-11 13:49:00;0.0;179.74223;73.63585;-0.39492303;0.79341686;-8.82855;253.58583;184.87607;181.62935;199.18584;28.690546;30.493773;27.120653;27.639137;1.7206964;627.277;633.5996;620.1803;626.82874;6.921214;99.755684;95.36845;31.786598;9.931376;47.21551;58.002438;46.439983;55.1536;0.0;0.0;0.0;424.6731;421.69098;336.71677;106.55215;27.839666;26.161858;2.6092055;527.7414;398.90262;519.8455;272.89783;0.09941768;0.053639464;0.13431591;58.258553;58.177765;43.60934;45.470123;71.496254;84.9486;46.31216;46.457157;56.264664;58.08961;0.0;9956.756;7060.374;2.0579853;2.0578933;2.0577722;0.509218;0.5358853;0.5075033;192.0;30548.332;36626.68;241.0;29985.45;37295.05;157.0;27336.49;27159.787;28.225718;101.13245;71.96897;99.58279;27.13853;14.302966;78.81671;30.842607;101.16214;62.795895;3443.3064;27.705326;458.55588;423.93512;100.94668;27.099886;-5.8541718;15.9173765;1639.1769;446.36444;-2.9936488;89.11999
2022-05-11 13:50:00;0.0;179.73672;73.364075;-0.3943525;0.89369166;-9.285897;253.05118;184.86703;181.88399;199.28188;28.839844;30.548717;27.15279;27.583828;1.8123671;626.6429;633.3062;619.67444;626.3667;6.88865;99.77701;95.36691;31.788553;9.927525;47.21155;57.999203;46.435448;55.150185;0.0;0.0;0.0;424.40826;421.50552;336.569;106.16645;27.795727;26.123114;2.5945146;526.8866;398.19742;518.801;272.94937;0.099395834;0.05393944;0.13425453;58.35443;58.2821;43.61773;45.474754;71.4842;84.94179;46.318787;46.506596;56.316376;58.14798;0.0;9972.898;7099.612;2.0579886;2.0579214;2.057792;0.51014984;0.536636;0.5068512;192.0;30548.332;36626.68;241.0;29985.467;37295.066;157.0;27336.512;27159.803;28.23498;101.13181;71.73117;99.55603;27.145395;14.259052;78.70043;30.692335;101.16093;64.83308;3443.5044;27.720459;458.62173;424.01532;100.9333;27.036053;-5.8550706;15.80103;1640.0156;446.0207;-2.9946957;89.15901
2022-05-11 13:51:00;0.0;179.52492;73.01134;-0.393782;0.99396646;-8.428832;252.67746;184.85872;182.04369;199.33012;28.776947;30.570158;27.184925;27.528519;1.8858155;625.87946;632.01825;619.1381;625.7576;6.8560863;99.798325;95.36538;31.780659;9.923674;47.207592;57.995964;46.43091;55.14677;0.0;0.0;0.0;424.11374;421.30447;336.42123;105.84355;27.754782;26.097795;2.5965724;526.20624;397.69742;517.84296;273.00192;0.09958009;0.05427611;0.13419314;58.337364;58.278088;43.6536;45.53131;71.53301;84.96211;46.329273;46.52324;56.338863;58.146294;0.0;9992.844;7131.6167;2.0579917;2.0579407;2.0578117;0.51006025;0.5365898;0.50714266;192.0;30548.332;36626.68;241.0;29985.482;37295.086;157.0;27336.533;27159.82;28.241148;101.13118;72.022285;99.529274;27.15226;14.232901;78.58415;30.508667;101.15993;64.129425;3443.7024;27.73559;458.90555;424.09552;100.919914;26.972221;-5.85597;12.4626255;1640.8071;445.81024;-2.9957426;89.16523
2022-05-11 13:52:00;0.0;179.61597;72.7876;-0.39321148;1.0942413;-8.228819;252.3988;184.85178;182.17424;199.3794;28.683601;30.121437;27.21706;27.550207;1.4963636;625.1269;631.1771;618.2435;625.0176;6.823522;99.81964;95.363846;31.772764;9.919822;47.203632;57.99273;46.427376;55.143356;0.0;0.0;0.0;423.7986;421.08286;336.27344;105.57949;27.714865;26.072477;2.598463;525.846;397.20056;517.309;273.0545;0.0996753;0.054462016;0.13413174;58.329945;58.261356;43.659336;45.554718;71.59179;85.0112;46.335163;46.570557;56.358273;58.173317;0.0;9988.24;7128.8877;2.0579948;2.0578775;2.0578315;0.50758845;0.5359392;0.5080772;192.0;30548.332;36626.68;241.0;29985.5;37295.1;157.0;27336.553;27159.838;28.247316;101.13055;72.07667;99.50252;27.159124;14.314376;78.46787;30.321243;101.158936;63.80142;3443.9001;27.750723;459.09006;424.17572;100.90653;26.908388;-5.8568687;9.775887;1641.3795;445.59973;-2.9967897;89.17575
2022-05-11 13:53:00;0.0;179.5437;72.27192;-0.39264095;1.194516;-8.028805;251.82182;184.84485;182.38107;199.45738;28.590258;29.912336;27.249197;27.577118;1.1769528;624.88837;630.7352;617.8864;624.71454;6.790958;99.793846;95.36231;31.76487;9.91597;47.199924;57.98949;46.4241;55.13996;0.0;0.0;0.0;423.58774;420.87488;336.17798;105.32338;27.67616;26.022432;2.6121626;525.4858;397.30618;516.775;273.10706;0.09963453;0.054398563;0.13407037;58.34496;58.272705;43.677605;45.578648;71.58547;85.017105;46.33727;46.581326;56.360294;58.14271;0.0;9994.72;7137.306;2.057998;2.0579338;2.0578513;0.5049911;0.53544635;0.5083187;192.0;30548.332;36626.68;241.0;29985.518;37295.117;157.0;27336.574;27159.855;28.253485;101.12991;72.13105;99.47575;27.165989;14.260857;78.35159;30.16068;101.157936;62.751984;3443.9912;27.765856;459.03757;424.25595;100.89315;26.844555;-5.8577676;10.591538;1641.8356;445.33023;-2.9978366;89.0886
2022-05-11 13:54:00;0.0;179.47145;72.07524;-0.39207044;1.2947907;-7.828791;251.66873;184.8379;182.38107;199.45012;28.561134;29.936705;27.281332;27.604027;1.1821352;624.77246;630.9732;617.9299;624.8172;6.8770823;99.76724;95.36078;31.756973;9.912118;47.19902;57.986256;46.42082;55.13777;0.0;0.0;0.0;423.42435;420.7312;336.13422;105.10124;27.637274;25.925783;2.6081843;525.38574;397.4118;516.508;273.15964;0.099013716;0.05352686;0.13400897;58.455868;58.388725;43.69279;45.64494;71.48636;84.91138;46.33354;46.5893;56.386868;58.158493;0.0;9995.4795;7139.341;2.058001;2.0578706;2.0577283;0.50280184;0.53511685;0.5075426;192.0;30548.332;36626.68;241.0;29985.533;37295.137;157.0;27336.596;27159.871;28.258236;101.12928;72.38938;99.449;27.172853;14.286026;78.31611;30.04516;101.15694;63.23214;3444.0771;27.780987;459.2019;424.33615;100.879776;26.830896;-5.857472;11.40719;1641.645;445.1072;-2.9988835;89.147575
2022-05-11 13:55:00;0.0;179.59314;72.02985;-0.3914999;1.388075;-7.824964;251.624;184.82759;182.40442;199.45653;28.610346;29.961073;27.359465;27.630936;1.1873176;625.3226;631.58545;618.4714;625.14404;6.9649568;99.74065;95.359245;31.749079;9.914873;47.198116;57.98302;46.41754;55.135582;0.0;0.0;0.0;423.33447;420.61713;336.09045;104.92989;27.597898;25.829136;2.6307883;525.6898;397.51746;516.6057;273.18173;0.0986012;0.05321255;0.1339365;58.49124;58.431316;43.711254;45.657795;71.45753;84.8661;46.482037;46.60085;56.40824;58.19196;0.0;10000.824;7137.403;2.0580044;2.0578945;2.0578222;0.50041044;0.53525937;0.5079586;192.0;30548.332;36626.68;241.0;29985.55;37295.152;157.0;27336.615;27159.889;28.262974;101.12865;72.56676;99.42224;27.179718;14.301105;78.58003;29.965893;101.15594;63.076687;3444.163;27.79612;458.9639;424.41635;100.866394;26.933044;-5.8569226;11.130707;1640.9832;445.1563;-2.9999306;89.1491
2022-05-11 13:56:00;0.0;179.54498;71.78574;-0.3909294;1.4632052;-7.8585844;251.57925;184.81561;182.50597;199.49487;28.659557;29.98544;27.501503;27.657845;1.1974883;626.27936;632.0574;619.1702;625.4709;6.9816866;99.72258;95.35772;31.741184;9.925704;47.19721;57.979927;46.41426;55.13339;0.0;0.0;0.0;423.47873;420.81345;336.0467;104.819916;27.558521;25.980488;2.6342745;525.99384;397.62308;516.7035;273.10278;0.098351404;0.052980248;0.13378817;58.3656;58.329;43.734486;45.664944;71.61334;85.042175;46.489086;46.61333;56.46962;58.18592;0.0;9978.307;7128.088;2.0580075;2.0578704;2.0578277;0.49929562;0.5349982;0.50786567;192.0;30548.332;36626.68;241.0;29985.566;37295.168;157.0;27336.637;27159.906;28.267712;101.12801;72.615036;99.395485;27.186583;14.28733;78.843956;29.914156;101.15494;63.532127;3443.8882;27.811253;458.9858;424.49658;100.85301;27.035192;-5.856373;21.769987;1642.683;445.2054;-3.0009775;89.05399
2022-05-11 13:57:00;0.0;179.89742;72.022545;-0.3906814;1.5383354;-8.373872;251.875;184.80363;182.50597;199.48926;28.727118;30.039463;27.622746;27.684753;1.2125386;625.2596;630.97784;617.9035;624.7018;6.9984164;99.710205;95.356186;31.73329;9.936534;47.196304;57.97882;46.410984;55.1312;0.0;0.0;0.0;423.60294;420.87012;336.00293;104.72415;27.518295;25.87798;2.62472;526.29785;397.7287;516.8012;273.02383;0.09853305;0.053104874;0.13363983;58.4416;58.365902;43.73699;45.666885;71.596535;85.03371;46.494;46.617123;56.466667;58.192524;0.0;9982.864;7141.9263;2.0580106;2.0579255;2.0578501;0.49889228;0.5358461;0.5075329;192.0;30548.332;36626.68;241.0;29985.584;37295.184;157.0;27336.658;27159.924;28.273539;101.12738;72.40971;99.36873;27.193447;14.234611;79.06562;29.877306;101.15394;64.12248;3443.2156;27.826384;458.69885;424.57678;100.83963;27.108791;-5.855823;21.49705;1643.9498;445.25452;-3.0020244;89.03806
2022-05-11 13:58:00;0.0;179.93042;71.860855;-0.39080223;1.6134658;-8.474698;251.86604;184.78825;182.51038;199.48381;28.807154;30.137508;27.696934;27.711662;1.2275889;625.19904;630.761;617.24603;624.3685;6.946598;99.69784;95.35465;31.725393;9.947365;47.1954;57.97771;46.407703;55.12901;0.0;0.0;0.0;423.62115;420.81662;335.95917;104.64807;27.477848;25.850725;2.627285;526.6296;397.83432;516.899;272.9449;0.09863449;0.05318107;0.1334915;58.51206;58.435814;43.737976;45.669445;71.67494;85.10792;46.49866;46.63974;56.51358;58.25384;0.0;9983.212;7129.869;2.0580137;2.0579348;2.057751;0.49883714;0.53721064;0.5075709;192.0;30548.332;36626.68;241.0;29985.6;37295.203;157.0;27336.678;27159.94;28.281713;101.12718;72.42479;99.341965;27.204206;14.259855;79.24231;29.848782;101.15294;64.28574;3442.5432;27.841516;458.7487;424.3484;100.82635;27.132832;-5.8552732;22.785181;1642.8191;445.29675;-3.0030715;89.04054
2022-05-11 13:59:00;0.0;179.94041;71.69916;-0.39092308;1.688596;-8.115015;251.73126;184.77248;182.49623;199.47847;28.860752;30.234077;27.771122;27.794836;1.197203;625.76514;631.5788;618.5845;624.86926;6.8879156;99.68546;95.35312;31.717499;9.958195;47.194496;57.976604;46.404427;55.126816;0.0;0.0;0.0;423.6394;420.76312;335.9154;104.57938;27.437876;25.823471;2.630652;526.9957;397.93997;516.9967;272.86597;0.09860297;0.053208835;0.13334318;58.56047;58.48597;43.79456;45.68707;71.65174;85.08596;46.506054;46.651314;56.484367;58.219044;0.0;10004.192;7147.498;2.057975;2.057871;2.0577462;0.49946952;0.5375112;0.50855595;192.0;30548.332;36626.68;241.0;29985.617;37295.22;157.0;27336.7;27159.957;28.289886;101.127884;72.25255;99.31521;27.300722;14.159931;79.41901;29.834991;101.15194;65.66712;3441.8706;27.85665;458.7632;424.10718;100.814766;27.156872;-5.8547235;23.184565;1642.4272;445.25308;-3.0041184;89.050476
2022-05-11 14:00:00;0.0;179.96455;72.11014;-0.39104393;1.7637262;-7.780594;251.91896;184.75682;182.43758;199.43987;28.907173;30.328054;27.822197;27.898144;1.1621159;625.60205;631.85425;618.53174;624.97754;6.8292336;99.673096;95.351585;31.711832;9.953225;47.19359;57.9755;46.401146;55.124626;0.0;0.0;0.0;423.65762;420.70963;335.8716;104.53918;27.398312;25.796219;2.6309774;527.3619;397.95908;517.0945;272.78702;0.09857146;0.053236604;0.13323988;58.502373;58.39938;43.802673;45.69453;71.55663;84.99472;46.569435;46.654823;56.50896;58.26549;0.0;9985.876;7122.2915;2.0579503;2.0579035;2.057803;0.50034237;0.5365398;0.50973123;192.0;30548.332;36626.68;241.0;29985.633;37295.234;157.0;27336.72;27159.975;28.299458;101.12858;72.21573;99.28845;27.397238;14.232992;79.560585;29.821203;101.15094;65.533875;3440.934;27.87178;458.4838;423.86594;100.803185;27.180912;-5.8541737;23.242653;1643.0026;445.20938;-3.0051653;89.150154
2022-05-11 14:01:00;0.0;180.06042;72.26097;-0.3911648;1.8388565;-8.2268095;252.1493;184.74191;182.44728;199.44353;29.012255;30.431177;27.858524;27.977245;1.1450976;625.26337;631.6426;618.11127;624.8667;6.9091415;99.66072;95.35005;31.748474;9.945095;47.192684;57.974392;46.39787;55.122437;0.0;0.0;0.0;423.67584;420.65613;335.82785;104.498985;27.35635;25.701784;2.6272268;527.6824;397.8643;517.32043;272.70807;0.09853994;0.05326437;0.13375643;58.547302;58.486618;43.85797;45.714073;71.63788;85.09275;46.62275;46.685184;56.54444;58.277245;0.0;9985.288;7127.77;2.0579746;2.057899;2.0578594;0.50106925;0.53232735;0.51252675;192.0;30548.332;36626.68;241.0;29985.65;37295.25;157.0;27336.74;27159.992;28.310246;101.12928;72.47604;99.261696;27.483171;14.289006;79.65533;29.8371;101.15114;65.564026;3439.9731;27.886913;458.38235;423.62473;100.79161;27.210346;-5.853624;25.80851;1643.5779;445.1657;-3.0062125;89.145035
2022-05-11 14:02:00;0.0;180.06067;72.409966;-0.39128566;1.9139868;-8.519375;252.257;184.727;182.51637;199.46962;29.16761;30.564163;27.894854;28.050314;1.1589177;625.0581;630.9113;617.7122;624.7558;7.0183296;99.648346;95.34852;31.785116;9.936965;47.19178;57.973286;46.39459;55.120243;0.0;0.0;0.0;423.6941;420.60263;335.7841;104.458786;27.29771;25.646168;2.6128738;527.99176;397.7695;517.5541;272.62912;0.098508425;0.053294957;0.13389255;58.634438;58.563038;43.863987;45.715977;71.74457;85.18818;46.622257;46.68727;56.568108;58.303288;0.0;9991.179;7099.4805;2.0579991;2.0578709;2.0577712;0.5039864;0.53009;0.5144015;192.0;30548.332;36626.68;241.0;29985.666;37295.27;157.0;27336.758;27160.006;28.321035;101.12998;72.80454;99.23493;27.568792;14.25922;79.75007;29.898996;101.152794;64.34136;3439.0122;27.902046;458.22583;423.38348;100.78003;27.260643;-5.853074;28.374365;1644.0779;445.122;-3.0065372;89.10804
2022-05-11 14:03:00;0.0;179.90726;72.52073;-0.3914065;1.989117;-7.774812;252.468;184.71217;182.52669;199.45192;29.22808;30.664625;27.999361;28.116135;1.1727377;625.1995;631.37244;618.22437;624.69507;7.054444;99.63598;95.346985;31.792524;9.928835;47.190872;57.97218;46.39131;55.118053;0.0;0.0;0.0;423.7123;420.62866;335.74033;104.4159;27.246708;25.59441;2.595976;528.26447;397.67468;517.7877;272.5844;0.09847691;0.05329528;0.13379873;58.621403;58.534916;43.86738;45.71788;71.81584;85.21201;46.62815;46.689354;56.67056;58.407623;0.0;9994.08;7126.074;2.0579507;2.057888;2.057829;0.5094683;0.5283371;0.5162601;192.0;30548.332;36626.68;241.0;29985.684;37295.285;157.0;27336.773;27160.02;28.33134;101.13068;72.72721;99.208176;27.614635;14.25244;79.8448;29.87058;101.15445;63.67746;3438.0513;27.917177;458.17468;423.41107;100.768456;27.31094;-5.8530684;33.527756;1643.2303;445.11652;-3.0031784;89.07885
2022-05-11 14:04:00;0.0;180.0619;72.631485;-0.39152735;2.0642474;-7.98925;252.64343;184.70291;182.5752;199.47182;29.209812;30.753086;28.089855;28.176632;1.1865578;625.3409;630.8607;618.41785;624.84015;6.9907823;99.62084;95.34546;31.795437;9.920705;47.18992;57.97107;46.3879;55.11586;0.0;0.0;0.0;423.73056;420.65872;335.7085;104.37181;27.21253;25.559944;2.638108;528.2448;397.5799;518.1412;272.5597;0.0984454;0.05319862;0.13370492;58.68676;58.634888;43.891857;45.714855;71.7175;85.181366;46.633503;46.730934;56.61885;58.353905;0.0;9978.935;7122.7715;2.0579998;2.057931;2.057779;0.515494;0.527815;0.518079;192.0;30548.332;36626.68;241.0;29985.7;37295.3;157.0;27336.79;27160.033;28.341532;101.13138;72.55252;99.18142;27.637657;14.281844;79.81785;29.843266;101.156105;63.87962;3437.777;27.93231;458.03116;423.5347;100.756874;27.361238;-5.853401;33.311275;1642.3827;445.14972;-2.9998195;89.088844
2022-05-11 14:05:00;0.0;180.05055;72.45926;-0.39164823;2.1393776;-7.52876;252.4085;184.69365;182.62372;199.49173;29.191542;30.841547;28.012058;28.22615;1.2003778;625.4823;631.425;618.6114;624.98517;6.966368;99.60312;95.343925;31.79835;9.912575;47.1875;57.96992;46.384407;55.11367;0.0;0.0;0.0;423.74878;420.6888;335.81628;104.32773;27.17835;25.5318;2.6224763;528.22516;397.4851;518.5558;272.53497;0.098413885;0.053101964;0.1336111;58.62427;58.543102;43.90331;45.748386;71.74673;85.21511;46.64222;46.76449;56.69433;58.436073;0.0;9987.234;7119.958;2.0579743;2.0579305;2.0577605;0.51925784;0.52531564;0.5144636;192.0;30548.332;36626.68;241.0;29985.717;37295.316;157.0;27336.805;27160.045;28.35172;101.13208;72.37783;99.15466;27.660679;14.291355;79.71893;29.8217;101.15555;64.020164;3438.0513;27.947443;458.01834;423.65833;100.77939;27.3876;-5.8537335;33.0948;1641.8141;445.18292;-2.9964607;89.11584
2022-05-11 14:06:00;0.0;180.14455;72.50092;-0.39176908;2.2366757;-7.2224927;252.59288;184.6844;182.6382;199.491;29.173271;30.953209;27.934261;28.231882;1.2141979;625.6237;631.71564;618.7761;625.09595;7.0531774;99.585396;95.34239;31.801262;9.903709;47.18508;57.967518;46.380913;55.11148;0.0;0.0;0.0;423.767;420.7189;335.93704;104.28276;27.14847;25.498295;2.6139426;528.2055;397.39032;518.9704;272.51022;0.09838237;0.053005304;0.13351728;58.645973;58.557846;43.9242;45.75865;71.859406;85.32584;46.69759;46.767773;56.68967;58.428616;0.0;9986.555;7097.461;2.0580025;2.057924;2.0578578;0.5215841;0.525307;0.51453215;192.0;30548.332;36626.68;241.0;29985.732;37295.336;157.0;27336.82;27160.059;28.359398;101.13278;71.98795;99.12791;27.6837;14.214296;79.620026;29.80013;101.15478;63.5171;3438.3257;27.962574;458.0437;423.78195;100.825264;27.33358;-5.8540664;32.878323;1642.7656;445.2161;-2.9931018;89.04514
2022-05-11 14:07:00;0.0;180.08784;72.35455;-0.39188993;2.3852584;-7.000907;252.6615;184.6729;182.6382;199.4857;29.155;31.110058;27.856462;28.237614;1.2729774;625.7076;631.87244;618.91656;625.1702;7.139986;99.56768;95.34086;31.804174;9.894505;47.182667;57.965115;46.37742;55.109287;0.0;0.0;0.0;423.78525;420.74896;336.10312;104.2218;27.12095;25.395912;2.6101637;528.1859;397.2955;519.385;272.4855;0.09835085;0.052908648;0.1335058;58.68356;58.603977;43.936924;45.790478;72.00869;85.478325;46.71843;46.778553;56.707333;58.437668;0.0;9994.992;7138.8423;2.057991;2.057876;2.0577734;0.5231182;0.52518773;0.51156217;192.0;30548.332;36626.68;241.0;29985.75;37295.35;157.0;27336.836;27160.07;28.36574;101.13348;71.65093;99.10114;27.704697;14.325339;79.52112;29.778564;101.15495;62.731956;3439.5916;27.977707;458.23087;423.8757;100.87113;27.279562;-5.854399;13.824852;1643.378;445.2493;-2.989743;89.01999
2022-05-11 14:08:00;0.0;180.00171;72.14332;-0.39201078;2.533841;-7.6132603;252.61612;184.66008;182.6382;199.4857;29.13673;31.284628;27.77998;28.243343;1.3633119;625.7698;631.9745;619.057;625.24457;7.011686;99.57083;95.339325;31.807087;9.8853;47.18025;57.962708;46.373928;55.107098;0.0;0.0;0.0;423.80917;420.77905;336.26923;104.16084;27.093431;25.293528;2.6053817;528.16626;397.2007;519.7996;272.4608;0.09831934;0.052811988;0.13375972;58.60937;58.53169;43.963596;45.80165;71.83496;85.27992;46.72021;46.793148;56.734;58.462753;0.0;9976.715;7119.1914;2.0579486;2.0578797;2.057791;0.5243095;0.5260307;0.5071367;192.0;30548.332;36626.68;241.0;29985.766;37295.367;157.0;27336.85;27160.084;28.372082;101.13418;71.60008;99.07439;27.720774;14.271692;79.42221;29.766785;101.15672;63.471497;3443.1113;27.99284;458.8829;423.9182;100.917;27.225542;-5.854732;13.678567;1643.1134;445.2825;-2.9863842;88.99706
2022-05-11 14:09:00;0.0;180.09529;72.4852;-0.39213163;2.6824236;-6.808152;252.84451;184.64728;182.61961;199.47868;29.118462;31.48303;27.706974;28.205849;1.397243;625.87354;632.1043;619.19745;625.31885;6.8736696;99.58996;95.33779;31.81;9.876095;47.17783;57.960304;46.370434;55.104908;0.0;0.0;0.0;423.85727;420.78763;336.2412;104.09669;26.974098;25.299837;2.5985405;528.1466;397.10593;521.6489;272.43604;0.09828782;0.05271533;0.1335661;58.619938;58.55023;43.96231;45.80544;71.822266;85.292496;46.721992;46.794212;56.742912;58.465897;0.0;9977.911;7100.7456;2.057949;2.0579379;2.0578034;0.5264208;0.5263839;0.5078135;192.0;30548.332;36626.68;241.0;29985.783;37295.387;157.0;27336.865;27160.098;28.37909;101.134575;71.68184;99.04763;27.736849;14.234844;79.3233;29.773605;101.15791;62.97032;3445.436;27.963821;459.10474;423.96072;100.96287;27.171524;-5.8550644;13.532281;1642.2771;445.28256;-2.9830253;89.02189
2022-05-11 14:10:00;0.0;180.2632;72.79292;-0.3922525;2.8310063;-6.499884;253.0729;184.6339;182.5966;199.45427;29.100191;31.791227;27.633966;28.165024;1.431174;626.0034;632.2434;619.25037;625.44385;6.856684;99.609085;95.33626;31.812912;9.86689;47.175415;57.9579;46.36694;55.102715;0.0;0.0;0.0;423.88998;420.74695;336.16907;104.028755;27.015802;25.38804;2.5838568;528.12695;396.94403;525.5644;272.41132;0.09834961;0.053581253;0.13337247;58.641396;58.537525;43.97591;45.816906;71.69838;85.18652;46.72256;46.807823;56.75533;58.47641;0.0;9968.298;7109.733;2.0579727;2.0579107;2.0577426;0.5279758;0.5264669;0.5062531;192.0;30548.332;36626.68;241.0;29985.8;37295.402;157.0;27336.88;27160.11;28.387827;101.13337;71.65129;99.020874;27.752924;14.162414;79.224396;29.780426;101.15614;63.625324;3445.7844;27.895144;459.24826;424.00327;100.972694;27.117506;-5.855397;12.559168;1643.198;445.2457;-2.9796667;89.06188
2022-05-11 14:11:00;0.0;179.95335;72.68532;-0.39237335;2.979589;-6.191616;252.39954;184.61972;182.4586;199.40056;29.090961;32.013268;27.56096;28.124199;1.4651052;626.13336;632.3825;619.3017;625.58905;6.864705;99.628204;95.334724;31.815825;9.857685;47.172997;57.955498;46.363445;55.100525;0.0;0.0;0.0;423.7994;420.70624;336.09692;103.962006;27.050846;25.378965;2.5691729;528.1073;396.77768;523.40643;272.3866;0.09838806;0.05301173;0.13360114;58.696903;58.60391;44.021534;45.846394;71.733345;85.20268;46.72814;46.929024;56.791588;58.511368;0.0;9984.764;7107.2915;2.0579562;2.0578985;2.0577455;0.5284182;0.5263089;0.5038474;192.0;30548.332;36626.68;241.0;29985.816;37295.418;157.0;27336.896;27160.123;28.396566;101.13217;71.62075;98.99412;27.769001;14.15099;79.12549;29.787247;101.154366;63.739258;3445.4941;27.826464;459.23587;423.9925;100.967186;27.063486;-5.85573;10.435615;1642.5795;445.20883;-2.9763079;89.100235
2022-05-11 14:12:00;0.0;180.22403;72.74621;-0.3924942;3.3158855;-6.1724076;252.72383;184.60556;182.4523;199.39049;29.115654;32.18529;27.487953;28.083376;1.5199528;626.2633;632.5216;619.35297;625.7342;6.9549217;99.64733;95.3332;31.818737;9.84848;47.170578;57.953094;46.35995;55.098335;0.0;0.0;0.0;423.70883;420.66553;336.02478;103.90253;27.006767;25.350025;2.594739;528.08765;396.61136;521.00085;272.36188;0.098248936;0.052607108;0.13338816;58.680485;58.589363;44.029045;45.852306;71.871826;85.35787;46.73776;46.94137;56.767662;58.497993;0.0;10004.82;7111.8174;2.057962;2.0579355;2.057727;0.5282172;0.52607995;0.5050756;192.0;30548.332;36626.68;241.0;29985.834;37295.434;157.0;27336.912;27160.137;28.405363;101.130974;71.534676;98.967354;27.785076;14.212862;79.02658;29.807615;101.15298;64.3184;3445.2036;27.757786;459.06406;423.6425;100.96168;27.009468;-5.8560624;8.890001;1643.1174;445.17197;-2.9796326;89.11218
2022-05-11 14:13:00;0.0;180.52597;72.93797;-0.39261505;3.7743895;-6.317516;253.35434;184.59052;182.44601;199.38525;29.140345;32.380577;27.414948;28.042551;1.6324731;626.10016;632.66077;619.4043;625.76324;7.048581;99.66645;95.331665;31.823984;9.839274;47.168163;57.950687;46.356457;55.09614;0.0;0.0;0.0;423.6183;420.62485;335.95264;103.84305;26.962687;25.321087;2.6023772;528.068;396.44504;519.619;272.33713;0.09810982;0.052202486;0.1332864;58.732113;58.661636;44.034473;45.865345;71.86244;85.35444;46.876404;46.943855;56.817463;58.545116;0.0;9981.008;7115.2056;2.0579743;2.0578723;2.0577376;0.5278247;0.5249517;0.50694776;192.0;30548.332;36626.68;241.0;29985.85;37295.453;157.0;27336.928;27160.148;28.415054;101.12977;71.441956;98.9406;27.801151;14.264389;78.92767;29.874722;101.15213;63.965427;3444.9133;27.689106;459.18094;423.2925;100.95617;26.955448;-5.8563952;9.242783;1642.6743;445.1351;-2.9946492;89.063965
